k,method,rank,mean_f1
2,gte,109,0.5274260869565218
2,bge,110,0.526131914893617
2,fasttext_pretrained,111,0.5254545454545454
2,glove_pretrained,112,0.5239984848484849
2,w2v_self,113,0.5228924242424242
2,e5,114,0.5164272727272727
2,e5,115,0.5164272727272727
2,e5,116,0.5164272727272727
2,minilm,117,0.5107447368421053
2,minilm,118,0.5107447368421053
2,mpnet,119,0.5093301886792453
2,minilm,120,0.5084184210526316
2,mpnet,121,0.5074
2,instructor,122,0.5054444444444445
2,instructor,123,0.5054444444444445
2,instructor,124,0.5054444444444445
2,mpnet,125,0.5051301886792453
2,sroberta,126,0.5045191489361702
2,sroberta,127,0.5032531914893617
2,sroberta,128,0.5021723404255319
2,w2v_pretrained,129,0.5017555555555556
2,w2v_pretrained,130,0.4996311111111111
2,w2v_pretrained,131,0.49718
2,bge,132,0.49699130434782607
2,sbert,133,0.4946641509433962
2,sbert,134,0.4946641509433962
2,sbert,135,0.4914245283018868
2,instructor,136,0.4885681818181818
2,instructor,137,0.4872159090909091
2,instructor,138,0.4859886363636364
2,minilm,139,0.47643478260869565
2,w2v_self,140,0.4694015151515151
2,w2v_self,141,0.4694015151515151
2,minilm,142,0.46897826086956523
2,minilm,143,0.46841086956521744
2,glove_pretrained,144,0.46671250000000003
2,w2v_self,145,0.46536363636363637
2,glove_pretrained,146,0.4588425
2,w2v_self,147,0.45624848484848485
2,w2v_self,148,0.45624848484848485
2,sroberta,149,0.4558566037735849
2,sroberta,150,0.4558566037735849
2,w2v_self,151,0.45446363636363635
2,sroberta,152,0.45417169811320757
2,glove_pretrained,153,0.45360500000000004
2,fasttext_pretrained,154,0.44355
2,fasttext_pretrained,155,0.443052380952381
2,sbert,156,0.4414477272727273
2,sbert,157,0.4414477272727273
2,sbert,158,0.4414477272727273
2,fasttext_pretrained,159,0.43380952380952376
2,w2v_self,160,0.43337777777777775
2,w2v_self,161,0.43337777777777775
2,w2v_self,162,0.43337777777777775
2,fasttext_pretrained,163,0.42458
2,fasttext_pretrained,164,0.42448222222222226
2,fasttext_pretrained,165,0.42140222222222223
2,w2v_pretrained,166,0.41790303030303033
2,glove_pretrained,167,0.414635
2,w2v_pretrained,168,0.4137454545454546
2,w2v_pretrained,169,0.4129666666666667
2,glove_pretrained,170,0.41074
2,glove_pretrained,171,0.40885999999999995
2,gte,172,0.38101904761904765
2,gte,173,0.37933809523809525
2,gte,174,0.37933809523809525
2,e5,175,0.36808620689655175
2,e5,176,0.36808620689655175
2,e5,177,0.36808620689655175
3,bge,1,0.5227504545454545
3,bge,2,0.5171677272727273
3,gte,3,0.5086404545454545
3,gte,4,0.5074122727272727
3,gte,5,0.5070436363636364
3,mpnet,6,0.5066163636363636
3,mpnet,7,0.5053059090909091
3,mpnet,8,0.5047654545454545
3,e5,9,0.5019731818181818
3,e5,10,0.4985886363636363
3,bge,11,0.49006727272727274
3,e5,12,0.4846086363636364
3,bge,13,0.48363409090909093
3,gte,14,0.4831040909090909
3,instructor,15,0.4822136363636364
3,mpnet,16,0.4822090909090909
3,instructor,17,0.4820840909090909
3,minilm,18,0.4814
3,mpnet,19,0.4752931818181818
3,bge,20,0.4748118181818182
3,sroberta,21,0.4741840909090909
3,gte,22,0.4739372727272727
3,gte,23,0.4739
3,minilm,24,0.4733559090909091
3,instructor,25,0.4730922727272727
3,minilm,26,0.4727613636363636
3,sroberta,27,0.4725831818181818
3,instructor,28,0.4714422727272727
3,gte,29,0.4699159090909091
3,bge,30,0.4697509090909091
3,minilm,31,0.4677018181818182
3,mpnet,32,0.46758
3,minilm,33,0.46732409090909094
3,minilm,34,0.46708181818181815
3,sroberta,35,0.46651181818181814
3,mpnet,36,0.4648159090909091
3,instructor,37,0.4645422727272727
3,minilm,38,0.4641613636363636
3,fasttext_pretrained,39,0.46376772727272725
3,sroberta,40,0.4626672727272727
3,minilm,41,0.46254863636363636
3,sroberta,42,0.46192545454545453
3,mpnet,43,0.46112227272727274
3,minilm,44,0.45925181818181815
3,bge,45,0.45916454545454544
3,gte,46,0.45903136363636365
3,mpnet,47,0.4576559090909091
3,sbert,48,0.4576509090909091
3,bge,49,0.4568945454545455
3,sroberta,50,0.45457590909090906
3,gte,51,0.45434409090909095
3,instructor,52,0.45424818181818183
3,sroberta,53,0.45351090909090913
3,fasttext_pretrained,54,0.4519413636363636
3,sroberta,55,0.4516227272727273
3,w2v_pretrained,56,0.4512131818181819
3,instructor,57,0.44680000000000003
3,sroberta,58,0.44582954545454545
3,w2v_pretrained,59,0.4445286363636364
3,w2v_pretrained,60,0.4434945454545454
3,instructor,61,0.4432177272727273
3,sbert,62,0.4415918181818182
3,sbert,63,0.4384004545454545
3,w2v_pretrained,64,0.4381481818181818
3,e5,65,0.4368759090909091
3,sbert,66,0.4344286363636363
3,e5,67,0.4344109090909091
3,w2v_pretrained,68,0.43003136363636363
3,w2v_pretrained,69,0.4295172727272727
3,instructor,70,0.42781681818181816
3,bge,71,0.42737227272727274
3,sbert,72,0.42730090909090906
3,e5,73,0.4271122727272727
3,sbert,74,0.4268645454545455
3,sbert,75,0.42569590909090904
3,w2v_pretrained,76,0.42089954545454544
3,e5,77,0.4207540909090909
3,fasttext_pretrained,78,0.4191059090909091
3,sbert,79,0.41729
3,sbert,80,0.41645499999999996
3,w2v_pretrained,81,0.41457
3,e5,82,0.40813863636363634
3,fasttext_pretrained,83,0.40681
3,fasttext_pretrained,84,0.403815
3,glove_pretrained,85,0.40158045454545455
3,glove_pretrained,86,0.4011140909090909
3,e5,87,0.39359954545454545
3,fasttext_pretrained,88,0.39244545454545454
3,bge,89,0.39028214285714286
3,bge,90,0.3900214285714286
3,bge,91,0.3900214285714286
3,glove_pretrained,92,0.3882881818181818
3,fasttext_pretrained,93,0.3823127272727273
3,w2v_pretrained,94,0.381345
3,glove_pretrained,95,0.38004227272727276
3,glove_pretrained,96,0.37454136363636364
3,fasttext_pretrained,97,0.37376227272727275
3,glove_pretrained,98,0.36663
3,glove_pretrained,99,0.35964545454545455
3,fasttext_pretrained,100,0.3585586363636364
3,w2v_self,101,0.3522268181818182
3,glove_pretrained,102,0.35188
3,w2v_self,103,0.3518609090909091
3,mpnet,104,0.3512159663865546
3,mpnet,105,0.3509327731092437
3,w2v_self,106,0.3492272727272727
3,mpnet,107,0.34921932773109243
3,glove_pretrained,108,0.34688318181818184
3,mpnet,109,0.3456971428571428
3,mpnet,110,0.34346000000000004
3,mpnet,111,0.3403828571428571
3,minilm,112,0.33514471544715446
3,minilm,113,0.334639837398374
3,minilm,114,0.3319154471544716
3,bge,115,0.32585
3,bge,116,0.3242423076923077
3,gte,117,0.31875
3,gte,118,0.3187203703703703
